spectra,Se_real,Se_predicted,LOD_real,LOD_predicted,UNC_real,UNC_predicted,mask,ratio
4e_synth_00048,0.5619,0.57629395,0.02257,0.037191406,0.01163,0.0055827703,train,1.0256165604422496
4e_synth_00049,0.5907,0.60497594,0.06946,0.06347705,0.022240000000000003,0.023291048,train,1.0241678327357322
4e_synth_00050,0.649,0.6645416,0.05696999999999999,0.056203254,0.019779999999999996,0.019861301,train,1.0239469986667251
4e_synth_00051,0.7481,0.74052393,0.02642,0.046434492,0.01578,0.00429275,train,0.989872923892954
4e_synth_00052,0.6997,0.7156769,0.03663,0.05390988,0.01846,0.011360768,train,1.022833934149879
4e_synth_00053,0.6272,0.6226915,0.0295,0.045444056,0.01556,0.008652488,train,0.9928117221107289
4e_synth_00054,0.4912,0.5078249,0.01189,0.038046967,0.012790000000000001,0.0013414936,train,1.033845475908211
4e_synth_00055,0.8047,0.8245907,0.01893,0.046272017,0.01504,0.0035996332,train,1.0247181346879564
4e_synth_00056,0.5744,0.58283716,0.0137,0.039331175,0.01276,0.0024174573,train,1.0146886566887328
4e_synth_00057,1.241,1.240448,0.02465,0.0655203,0.02201,0.0064495937,train,0.9995551958476027
4e_synth_00058,0.7987,0.80528474,0.04632,0.061562635,0.02129,0.015037642,train,1.0082443201961304
4e_synth_00059,0.6304,0.6277323,0.02007,0.039832324,0.01272,0.0043268814,train,0.995768205768566
4e_synth_00060,0.8089,0.80900073,0.01972,0.04656568,0.01529,0.00439204,train,1.000124527771698
4e_synth_00061,0.4697,0.49258083,0.02177,0.035499383,0.01106,0.00467002,train,1.0487137131166122
4e_synth_00062,0.4658,0.48327488,0.01257,0.033331975,0.009267,0.0034558172,train,1.0375158374224573
4e_synth_00063,0.619,0.6218761,0.01843,0.039348442,0.01196,0.0044904286,train,1.004646398331699
4e_synth_00064,0.6468,0.65490174,0.02445,0.044334985,0.01435,0.0065541654,train,1.012525885799599
4e_synth_00065,0.5304,0.5475911,0.01915,0.041928455,0.013310000000000002,0.0043920283,train,1.0324115576967035
4e_synth_00066,0.5184,0.52602595,0.01591,0.040432308,0.01313,0.0031542059,train,1.0147105534503489
4e_synth_00067,0.5501,0.5517119,0.01471,0.03422723,0.01053,0.0026268996,train,1.0029302252745371
4e_synth_00068,0.6243,0.61898464,0.02715,0.04194215,0.013500000000000002,0.0067210672,train,0.9914858876255371
4e_synth_00069,0.6208,0.6131966,0.030810000000000004,0.044609137,0.01474,0.008677905,train,0.9877522735251594
4e_synth_00070,0.7404,0.74541897,0.02624,0.08210558,0.03094,0.007562687,train,1.0067787220644218
4e_synth_00071,0.5537,0.56175786,0.07108999999999999,0.061590135,0.02147,0.025056887,train,1.0145527588367376
4e_synth_00072,0.5372,0.5392776,0.01992,0.03838551,0.01274,0.0042511765,train,1.0038674854113818
4e_synth_00073,0.8037,0.80985415,0.026780000000000005,0.04974521,0.01662,0.007156877,train,1.00765727238823
4e_synth_00074,0.6427,0.6442197,0.02412,0.043339945,0.01477,0.0062802564,train,1.0023645503683818
4e_synth_00075,0.7658,0.78753185,0.02118,0.04951076,0.01705,0.004721706,train,1.0283779743042152
4e_synth_00076,0.639,0.6540326,0.035649999999999994,0.049241647,0.01799,0.012228859,train,1.0235251768467386
4e_synth_00077,0.5301,0.5489573,0.03416,0.044549838,0.01438,0.010293953,train,1.0355730772783027
4e_synth_00078,0.5511,0.5770277,0.05076,0.05090134,0.01752,0.016301177,train,1.0470471393389313
4e_synth_00079,0.6396,0.65644395,0.027180000000000003,0.043238174,0.01395,0.0064897696,train,1.0263351368262963
4e_synth_00080,0.7676,0.7713906,0.02476,0.045899,0.01486,0.005649536,train,1.0049382710966237
4e_synth_00081,0.6403,0.66674817,0.023129999999999998,0.04222931,0.01312,0.0049839662,train,1.0413058973673115
4e_synth_00082,0.4851,0.5017329,0.01885,0.036265895,0.01072,0.004223179,train,1.0342875403783858
4e_synth_00083,0.7117,0.72026265,0.033429999999999994,0.050492834,0.0168,0.010050402,train,1.0120312585009272
4e_synth_00084,0.9049,0.9189028,0.01891,0.055408396,0.01918,0.0039773346,train,1.0154744329630623
4e_synth_00085,0.704,0.7145104,0.02193,0.047330987,0.01569,0.0050993953,train,1.014929518780925
4e_synth_00086,0.6785,0.67938673,0.021609999999999997,0.04539805,0.014190000000000001,0.0058672163,train,1.0013069048820389
4e_synth_00087,0.5908,0.6134105,0.07123999999999998,0.0641443,0.02289,0.024616264,train,1.0382709425691825
4e_synth_00088,0.7606,0.76118803,0.021680000000000005,0.048291914,0.01639,0.0044523305,train,1.0007731136509597
4e_synth_00089,1.149,1.1631466,0.01053,0.0610624,0.01976,0.003788855,train,1.0123121105555972
4e_synth_00090,0.7123,0.7163516,0.027180000000000003,0.07601925,0.02649,0.00756301,train,1.0056880925221505
4e_synth_00091,0.5945,0.608807,0.0288,0.04269883,0.01438,0.008263315,train,1.0240656473337852
4e_synth_00092,0.5221,0.5222716,0.04792,0.048771385,0.01659,0.015247614,train,1.0003286219949217
4e_synth_00093,0.7001,0.721687,0.03152,0.04831194,0.01662,0.009220741,train,1.030834193502796
4e_synth_00094,0.4889,0.5021471,0.02083,0.036715936,0.0114,0.005028966,train,1.027095681149722
4e_synth_00095,0.6025,0.6143181,0.01879,0.039872583,0.01295,0.0028437935,train,1.0196150585823534
4e_synth_00096,0.6747,0.67934597,0.02323,0.04581624,0.01531,0.0051318035,train,1.0068859721141796
4e_synth_00097,0.9066999999999998,0.9067595,0.01912,0.052416597,0.01834,0.0037830935,train,1.0000656231427596
4e_synth_00098,0.5634,0.56798744,0.02306,0.036723226,0.01154,0.0040218495,train,1.008142424594607
4e_synth_00099,0.8019,0.78241384,0.034769999999999995,0.052498035,0.01877,0.008713165,train,0.9757000128368678
4e_synth_00100,0.6415,0.63452816,0.04901,0.05043485,0.01813,0.015156807,train,0.9891319720891892
4e_synth_00101,0.75,0.7664737,0.01942,0.044042546,0.014000000000000002,0.004181632,train,1.0219649473826091
4e_synth_00102,0.6093,0.62516993,0.025710000000000004,0.045233343,0.01496,0.0073488974,train,1.0260461723982517
4e_synth_00103,0.8689,0.87309015,0.01931,0.054016918,0.01801,0.0041443566,train,1.0048223592727665
4e_synth_00104,0.6688,0.6795417,0.02153,0.04516665,0.015,0.0049918727,train,1.0160611648308604
4e_synth_00105,0.6832,0.6795527,0.02288,0.04438024,0.0147,0.0054884385,train,0.9946614085092477
4e_synth_00106,0.7267,0.72871655,0.02645,0.06808449,0.02519,0.0074631427,train,1.0027749446230052
4e_synth_00107,0.6644,0.66226566,0.01615,0.046089124,0.015339999999999998,0.0028787034,train,0.9967875652898872
4e_synth_00108,0.6018,0.6052535,0.02327,0.04084237,0.01289,0.0063306256,train,1.0057386467725424
4e_synth_00109,0.6967,0.7094872,0.022260000000000002,0.052490585,0.01891,0.00621055,train,1.0183539540452493
4e_synth_00110,0.5878,0.595166,0.01367,0.034689557,0.01082,0.002139146,train,1.0125315201529925
4e_synth_00111,0.6148,0.6087771,0.01591,0.045419626,0.01504,0.0030675123,train,0.9902034902541608
4e_synth_00112,0.9154,0.882457,0.0968,0.094830915,0.03643,0.03661883,train,0.9640124731249285
4e_synth_00113,0.5464,0.55958223,0.02916,0.041851025,0.014000000000000002,0.007992086,train,1.024125610228688
4e_synth_00114,0.9023999999999999,0.90475273,0.0416,0.0601278,0.02106,0.013649857,train,1.002607193398983
4e_synth_00115,0.6397,0.6469748,0.03137,0.046115894,0.01567,0.008956054,train,1.0113722088748036
4e_synth_00116,0.5639,0.58877933,0.02667,0.044142913,0.01573,0.007046929,train,1.0441201103982996
4e_synth_00117,0.7445,0.75790375,0.03909,0.052374676,0.01739,0.012648756,train,1.0180037000821371
4e_synth_00118,0.646,0.6651393,0.01987,0.04382669,0.01377,0.004248716,train,1.029627426489957
4e_synth_00119,0.5152,0.5311169,0.03527,0.04538667,0.01441,0.011320059,train,1.0308946095268179
4e_synth_00120,0.6684,0.68558,0.03474,0.048889842,0.01703,0.009934559,train,1.0257031944681256
4e_synth_00121,0.4883,0.501571,0.02218,0.037679903,0.01122,0.0056600245,train,1.0271779635927605
4e_synth_00122,0.6593,0.66101134,0.0595,0.056593217,0.02001,0.020555733,train,1.0025956897223536
4e_synth_00123,0.7002,0.7048098,0.02742,0.07707058,0.02673,0.007438368,train,1.0065835259771796
4e_synth_00124,0.6509,0.6607102,0.02106,0.04370476,0.014399999999999998,0.005059945,train,1.015071770730592
4e_synth_00125,0.7079,0.7202791,0.01725,0.04626943,0.01499,0.0042027025,train,1.0174870709945867
4e_synth_00126,0.6161,0.618439,0.06677,0.05659466,0.01956,0.02354021,train,1.0037964920083573
4e_synth_00127,0.7247,0.7365279,0.021309999999999996,0.05816119,0.02144,0.0053874725,train,1.016321125664809
4e_synth_00128,0.6781,0.6735692,0.03187,0.046502173,0.01565,0.009416882,train,0.9933183931914108
4e_synth_00129,1.101,1.1041552,0.02369,0.057878397,0.019480000000000004,0.0058484105,train,1.0028657428142052
4e_synth_00130,0.7049,0.7232301,0.01678,0.041511882,0.01353,0.0031406311,train,1.026003863696833
4e_synth_00131,1.111,1.1300476,0.03408,0.06813632,0.02489,0.01032199,train,1.017144518216165
4e_synth_00132,0.6523,0.6495134,0.01398,0.03973851,0.013269999999999999,0.0020738302,train,0.9957280751844866
4e_synth_00133,0.6072,0.6258977,0.05301,0.06990966,0.02284,0.019468337,train,1.030793322718976
4e_synth_00134,0.6605,0.670879,0.02225,0.04543219,0.01464,0.005391867,train,1.0157138628096944
4e_synth_00135,0.9011,0.88329315,0.03144,0.058097266,0.01897,0.009058279,train,0.9802387657923302
4e_synth_00136,0.6327,0.6294632,0.0223,0.04055896,0.0132,0.005333476,train,0.9948841406682175
4e_synth_00137,0.6029,0.6129966,0.05852999999999999,0.07938057,0.02793,0.02032239,train,1.0167466880354168
4e_synth_00138,0.7532,0.775927,0.02821,0.050626587,0.01629,0.007685592,train,1.0301739341454246
4e_synth_00139,0.6229,0.6368873,0.05503999999999999,0.066103294,0.02267,0.018556343,train,1.022455148395288
4e_synth_00140,0.8356,0.8425689,0.01871,0.050067987,0.01725,0.0038315677,train,1.0083399645274425
4e_synth_00141,0.6055,0.6125577,0.01943,0.038918093,0.01263,0.004879617,train,1.0116560020100271
4e_synth_00142,0.5708,0.5940368,0.03771,0.047551077,0.01602,0.011184659,train,1.0407092108455838
4e_synth_00143,0.5555,0.56985134,0.03391,0.049815,0.01462,0.010211058,train,1.0258349934534163
4e_synth_00144,0.6463,0.6560341,0.01954,0.041574802,0.013709999999999998,0.0045535616,train,1.0150612903862348
4e_synth_00145,0.7353,0.73695135,0.02121,0.059659198,0.021320000000000002,0.0053615756,train,1.0022458196188924
4e_synth_00146,0.5328,0.54299855,0.03279,0.045493487,0.013980000000000001,0.009815706,train,1.0191414270315082
4e_synth_00147,0.5654,0.5687806,0.030290000000000004,0.04360517,0.0143,0.0086170845,train,1.005979131631814
4e_synth_00148,0.6115,0.6165519,0.03943,0.046261657,0.01503,0.010590902,train,1.0082614490075472
4e_synth_00149,0.6783,0.6758716,0.02293,0.04482342,0.015130000000000001,0.0053803283,train,0.9964198889008985
4e_synth_00150,0.6115,0.61812776,0.026710000000000005,0.04247026,0.01393,0.0068593286,train,1.0108385335590053
4e_synth_00151,0.5184,0.5158599,0.02706,0.038942195,0.012079999999999999,0.007448876,train,0.9951001194156247
4e_synth_00152,0.6594,0.6846174,0.02359,0.04414609,0.01458,0.005105412,train,1.0382429483915265
4e_synth_00153,0.9968999999999999,1.014548,0.03235,0.06298025,0.02163,0.009615748,train,1.0177028228196496
4e_synth_00154,0.771,0.8001287,0.021790000000000004,0.049020413,0.01605,0.005153392,train,1.0377804129040196
4e_synth_00155,0.6264,0.62645966,0.01941,0.040465564,0.01234,0.004411007,train,1.000095239696527
4e_synth_00156,1.094,1.1183128,0.022309999999999997,0.05825522,0.0198,0.0053701075,train,1.0222237986228147
4e_synth_00157,0.562,0.5929468,0.04088,0.050014067,0.0167,0.013251746,train,1.055065529202227
4e_synth_00158,0.5085,0.5334121,0.01294,0.039999116,0.01295,0.0028257696,train,1.048991344905767
4e_synth_00159,1.274,1.248132,0.03568,0.080214284,0.02915,0.012127607,train,0.9796954399001093
4e_synth_00160,0.5176,0.53762746,0.01901,0.038204707,0.012060000000000001,0.0052238447,train,1.0386929261444895
4e_synth_00161,0.5575,0.57181066,0.029360000000000004,0.04232395,0.0141,0.00826971,train,1.0256693502178107
4e_synth_00162,0.5534,0.56498563,0.031130000000000005,0.043450586,0.01482,0.007124679,train,1.0209353684431213
4e_synth_00163,0.6552,0.6694225,0.05227,0.062191654,0.02085,0.017408164,train,1.0217071234524906
4e_synth_00164,0.8224,0.81425685,0.08918,0.07887016,0.02845,0.03356771,train,0.9900983060612288
4e_synth_00165,0.5832,0.5844428,0.06394,0.05735859,0.01951,0.021872556,train,1.0021309916374614
4e_synth_00166,0.5257,0.535174,0.03086,0.043273777,0.01361,0.009345465,train,1.018021708548874
4e_synth_00167,0.6582,0.6687335,0.01964,0.04147353,0.01399,0.0045476044,train,1.0160034603349564
4e_synth_00168,0.5844,0.5891682,0.01352,0.03462885,0.01047,0.0022270214,train,1.0081591221014985
4e_synth_00169,0.5399,0.5393227,0.02375,0.038958125,0.01261,0.0057363776,train,0.998930680263835
4e_synth_00170,0.6913,0.7004057,0.02155,0.04653095,0.01571,0.004646463,train,1.0131718745784133
4e_synth_00171,0.6144,0.6219517,0.01945,0.04148347,0.01289,0.0026089696,train,1.012291177175939
4e_synth_00172,0.5932,0.61953074,0.02182,0.04243515,0.013250000000000001,0.0059175077,train,1.0443876220499915
4e_synth_00173,0.7283,0.7409395,0.08893,0.07371593,0.02758,0.03390055,train,1.0173547960286873
4e_synth_00174,0.7004,0.709316,0.0809,0.059375178,0.020360000000000003,0.030018756,train,1.0127298904105229
4e_synth_00175,0.8577,0.8630961,0.09469,0.092100985,0.03345,0.03646682,train,1.0062913815708612
4e_synth_00176,0.8144,0.8345816,0.09424,0.088390656,0.03211,0.03519021,train,1.0247809596520745
4e_synth_00177,0.6837,0.69948196,0.02034,0.043257654,0.01367,0.004266413,train,1.0230831711442565
4e_synth_00178,1.07,1.063632,0.07828,0.07167978,0.0258,0.02615584,train,0.9940486087977328
4e_synth_00179,0.5941,0.5873594,0.026590000000000003,0.04152778,0.0131,0.00718877,train,0.9886541464496915
4e_synth_00180,0.8624,0.87156796,0.01866,0.053036705,0.01839,0.003914846,train,1.0106307566718842
4e_synth_00181,1.019,1.0165248,0.03413,0.06355197,0.02175,0.0100050345,train,0.997570943785603
4e_synth_00182,0.7041,0.70440036,0.027180000000000003,0.07151203,0.02434,0.0075399205,train,1.000426587962305
4e_synth_00183,0.6648,0.67112386,0.02751,0.05326702,0.01831,0.007603178,train,1.0095124281987675
4e_synth_00184,0.7718,0.76489675,0.03812,0.052331936,0.01912,0.010480513,train,0.9910556497151259
4e_synth_00185,0.5602,0.5742275,0.02982,0.043198228,0.01412,0.008438588,train,1.0250401854387396
4e_synth_00186,0.6204,0.63206774,0.0541,0.0602214,0.02081,0.019092148,train,1.0188068020044028
4e_synth_00187,0.5768,0.57742286,0.01646,0.03544464,0.01102,0.0033708916,train,1.0010798496611406
4e_synth_00188,0.6858,0.6827244,0.02106,0.042802352,0.01369,0.0052874675,train,0.9955153342898089
4e_synth_00189,1.046,1.0565783,0.02626,0.0570754,0.0193,0.007049452,train,1.010113076999584
4e_synth_00190,1.122,1.1323205,0.0323,0.07174084,0.02434,0.009767694,train,1.009198327328007
4e_synth_00191,0.6921,0.67906106,0.02783,0.04671087,0.015190000000000002,0.0071527762,train,0.9811603166932678
4e_synth_00192,0.5958,0.6030763,0.02697,0.04309342,0.013940000000000001,0.007149817,train,1.0122126202809005
4e_synth_00193,0.7054,0.720914,0.02851,0.06548552,0.02545,0.008130195,train,1.0219932041865825
4e_synth_00194,0.7422,0.74273884,0.04319,0.055611055,0.01855,0.013016836,train,1.0007260077663331
4e_synth_00195,0.6745,0.68245363,0.01557,0.03929909,0.0119,0.0029305818,train,1.0117918937801873
4e_synth_00196,0.832,0.84424925,0.01969,0.0498352,0.01676,0.0042177862,train,1.0147226544526908
4e_synth_00197,0.5581,0.56053674,0.0607,0.04931047,0.01823,0.01494256,train,1.0043661390617957
4e_synth_00198,0.6106,0.6280428,0.01656,0.047218006,0.01574,0.0019328053,train,1.0285666837795344
4e_synth_00199,0.5062,0.5385568,0.03142,0.043015666,0.013750000000000002,0.00868282,train,1.06392100788962
4e_synth_00200,1.064,1.0718951,0.03397,0.06766779,0.02348,0.010237433,train,1.0074202279399211
4e_synth_00201,0.4992,0.5067014,0.02037,0.036732733,0.01129,0.0049735294,train,1.0150268626136658
4e_synth_00202,0.6881,0.6886555,0.027180000000000003,0.047215153,0.0161,0.0075790407,train,1.0008072891202089
4e_synth_00203,0.5838,0.59230137,0.02343,0.040959686,0.01344,0.0067041814,train,1.0145621252370314
4e_synth_00204,0.5984,0.61292034,0.05508,0.068501264,0.02484,0.01908529,train,1.0242652805412515
4e_synth_00205,0.494,0.51312095,0.01633,0.041294675,0.01314,0.0029051288,train,1.0387063750371277
4e_synth_00206,0.5853,0.5892633,0.020860000000000004,0.039301243,0.012100000000000001,0.0051279715,train,1.0067714334002686
4e_synth_00207,0.5624,0.5790771,0.028520000000000004,0.0447103,0.01462,0.008801109,train,1.0296534932354944
4e_synth_00208,0.877,0.88304937,0.0183,0.051761,0.018,0.003835617,train,1.0068977980140676
4e_synth_00209,0.6114,0.6082022,0.01784,0.037554745,0.01182,0.0034960585,train,0.9947697399564922
4e_synth_00210,0.4785,0.49658763,0.0217,0.03637233,0.01147,0.0051393714,train,1.0378006981956298
4e_synth_00211,0.6941,0.71682197,0.08805,0.07080168,0.025669999999999995,0.0329225,train,1.032735871712218
4e_synth_00212,0.8239,0.8283247,0.01345,0.045709204,0.01499,0.001616186,train,1.0053704036412157
4e_synth_00213,0.512,0.5224501,0.01465,0.040642932,0.01311,0.0025608435,train,1.020410330966115
4e_synth_00214,0.6388,0.65410125,0.02874,0.047702752,0.01456,0.008012354,train,1.023953119217043
4e_synth_00215,0.8725,0.8681985,0.01903,0.051930763,0.01734,0.0038863695,train,0.9950699300684013
4e_synth_00216,0.7348,0.7323382,0.028090000000000004,0.08430865,0.03369,0.0074872933,train,0.9966496870968091
4e_synth_00217,0.501,0.50755763,0.026250000000000002,0.0377064,0.01184,0.0068124277,train,1.0130890829120567
4e_synth_00218,0.632,0.6380727,0.02306,0.04114558,0.01405,0.0036752585,train,1.009608748592908
4e_synth_00219,0.5595,0.5739764,0.03939,0.04666854,0.01606,0.012505358,train,1.0258738114644206
4e_synth_00220,0.6254,0.62387043,0.0156,0.04251596,0.01333,0.0052721626,train,0.9975542570784484
4e_synth_00221,0.619,0.6385882,0.02987,0.0501207,0.01821,0.008205233,train,1.0316448951191202
4e_synth_00222,0.5943,0.5842807,0.01908,0.040158212,0.01388,0.004408096,train,0.983141055517118
4e_synth_00223,0.624,0.6189385,0.01472,0.04097498,0.0131,0.0022654023,train,0.9918886308486645
4e_synth_00224,0.6106,0.6188375,0.01384,0.039291844,0.01268,0.0015778686,train,1.0134907890217366
4e_synth_00225,0.5031,0.5016643,0.01507,0.040128414,0.01261,0.0020942767,train,0.9971462550018256
4e_synth_00226,0.5438,0.5622931,0.06964,0.061382517,0.02129,0.025327498,train,1.034007194332447
4e_synth_00227,0.7925,0.7992869,0.08934,0.07499337,0.02685,0.03307373,train,1.0085639141335472
4e_synth_00228,1.301,1.2812539,0.03545,0.08475101,0.02857,0.011714573,train,0.9848223934716028
4e_synth_00229,0.6201,0.6218464,0.01982,0.039557967,0.0127,0.004440768,train,1.002816284227671
4e_synth_00230,0.9946999999999999,0.99674755,0.02869,0.055260148,0.0186,0.008601879,train,1.00205846320352
4e_synth_00231,0.6419,0.6487464,0.04875,0.05342685,0.01813,0.016043857,train,1.0106657910410126
4e_synth_00232,0.6516,0.671263,0.02307,0.044096384,0.01368,0.006059282,train,1.0301764571937482
4e_synth_00233,0.5059,0.51950884,0.01592,0.04191892,0.0131,0.0029083875,train,1.0269002543063144
4e_synth_00234,0.5768,0.5977,0.02107,0.038407497,0.01169,0.0053898687,train,1.0362343963406122
4e_synth_00235,0.7749,0.79536325,0.02014,0.04607409,0.0152,0.004616472,train,1.026407597618482
4e_synth_00236,0.6204,0.6270714,0.02117,0.04013283,0.012959999999999998,0.0047904137,train,1.010753353667367
